session,predicted_company,ensemble_score,n_headlines,score_margin,split
174,Holtum Asset,0.7098424841573401,3,0.5784432008922644,train
175,Kelvik Power,0.6683880480315436,1,0.8152215671996326,train
176,Halvax Networks,0.6124486849438793,4,0.11993378534791471,train
177,Volval Devices,0.8291710683402755,2,0.7816122393131794,train
178,Yorvov Pharmaceuticals,0.5641003252467316,3,0.311428951963488,train
179,Holtar Stores,0.7148058573630034,1,0.6999030825286732,train
180,Plevep Power,0.7627210213359,5,0.09059715339357233,train
181,Zelvon Biosciences,0.38546939159695903,3,0.3701737511722455,train
182,Xovol Goods,0.7747670928313393,1,0.7397023217138989,train
183,Zrovov Advisors,0.836796004451172,3,0.667743903473595,train
184,Nolvis Devices,1.0485915665123624,4,1.3160589743660116,train
185,Frelol Software,1.0116218002607273,6,0.8729719212095765,train
186,Calvis Sciences,0.8879132868773215,3,0.2267336369699311,train
187,Xovep Stores,0.3975397718261483,2,0.3082270867661697,train
188,Orevar Marketplace,0.28440069800914747,1,0.36990884626547493,train
189,Arnik Commerce,0.6553295093774331,3,0.447725603880862,train
190,Talvep Computing,1.023066010972584,5,0.9335215652059385,train
191,Calvos Genomics,0.7107770429308938,4,0.36136213203472417,train
192,Talvyn Goods,0.7806562414742205,3,0.5921720985123287,train
193,Creven Securities,0.9648965451290525,8,0.5427540044858785,train
194,Orevex Renewables,0.6461684904972844,3,0.42311782655331076,train
195,Relvon Fuels,0.8788252071176387,3,0.9151252305047453,train
196,Prynis Systems,0.7195309564169092,1,0.8523612882142484,train
197,Frelex Outlets,0.6019797636604851,3,0.04579142082327725,train
198,Ulvon Renewables,0.8091813239430129,1,0.8331212647563229,train
199,Xelvol Biotech,0.7552271139925807,2,0.7043176793202173,train
200,Plevik Energy,0.6565971561404312,4,0.2911844616020464,train
201,Frelex Outlets,0.3579694598003954,3,0.24562330639760896,train
202,Calvis Sciences,0.34929436164974503,1,0.06053719622216763,train
203,Arnos Marketplace,0.2886749415273856,1,0.0,train
204,Zrovex Industries,0.6623438306557508,2,0.6311447280553832,train
205,Talvyn Goods,1.0478500722444586,2,0.9256990100965354,train
206,Crevex Labs,0.7071064557935552,2,1.4142129115871105,train
207,Talvix Holdings,0.6002826137221732,4,0.259193922699434,train
208,Frelex Outlets,0.6982504888706669,2,0.4704528339034397,train
209,Talvep Computing,0.7392859507117728,3,0.6896050724568236,train
210,Krevan Investments,1.0812056235645726,4,0.8264285242664847,train
211,Relvos Biosciences,0.9463156765683038,1,0.9121848219922112,train
212,Frelol Software,0.6371626015908666,2,0.43598338222706684,train
213,Nerval Biopharma,0.6663692260004868,5,0.3657462209651763,train
214,Talvep Computing,0.6093413318541172,3,0.6598756263781687,train
215,Frelex Outlets,0.9774185676669092,5,0.7980631397529189,train
216,Xovol Goods,0.5360407892159389,2,0.6590120495652884,train
217,Urvel Grid,0.6975632012904052,1,1.0034221925521414,train
218,Wrelal Financial,0.2905401118077502,2,0.26231745609798407,train
219,Jorvis Fuels,0.7096019402518134,1,0.5710089932828722,train
220,Frelis Genomics,0.795635037465473,4,0.37417345896424337,train
221,Dralol Computing,0.5421033934503013,2,0.15847322713124357,train
222,Kelvik Power,0.5401002119457257,2,0.11734418992121853,train
223,Creven Securities,0.5621503957692603,1,0.5557971048645445,train
224,Plevep Power,0.5325967917508099,2,0.5128594929895488,train
225,Jovik Asset,0.2852389331037517,4,0.17092523751565658,train
226,Plevep Power,0.8752028574090149,3,0.7304720643872671,train
227,Halvax Networks,0.6387196743983806,4,0.8230594153886552,train
228,Nolvis Devices,0.919603049856824,5,0.43702863765305766,train
229,Jorvix Diagnostics,0.9376788375145847,4,0.8691516979402889,train
230,Zelval Energy,0.5303297909487029,3,1.0606595818974058,train
231,Ulvyn Microchips,0.728071559186333,4,0.716605358304232,train
232,Jovor Networks,0.7571662200090463,4,0.5539015941633626,train
233,Holtar Stores,0.8378844070056657,3,0.04949731094025123,train
234,Relvos Biosciences,0.635844738613067,2,0.4962941083519586,train
235,Orevex Renewables,0.23329445560177797,4,0.27626008046188966,train
236,Jovor Networks,0.8645994999746525,1,0.8004172448954014,train
237,Brevon Microchips,0.5478181880540843,2,0.04949261838954061,train
238,Wyrnik Sciences,1.1317056089551742,6,1.5395971267449424,train
239,Strynal Industries,0.6409550101542558,2,0.10094629360009344,train
240,Yorval Partners,0.8015498417581792,1,0.7971275202449466,train
241,Talvix Holdings,0.7906242616645431,3,0.1401018413576256,train
242,Joval Brands,0.8557466419690102,4,0.6488015654284722,train
243,Jovor Networks,0.8079197056570445,1,0.8352410069508478,train
244,Talvyn Goods,1.1351134414860433,4,0.8969413350448076,train
245,Arnik Commerce,1.350388929455451,4,1.370168949290142,train
246,Dralol Computing,0.913348711912978,6,1.2567043912357585,train
247,Nerven Grid,1.215894493964269,6,1.2511628946379971,train
248,Ulvyn Microchips,1.2614538994434374,3,1.4188961199375876,train
249,Orevov Solutions,1.4171560251090753,3,1.7485109046245606,train
250,Relvon Fuels,0.831116776146445,1,0.759156628433506,train
251,Krevum Pharmaceuticals,0.7099219259541225,1,0.31598219003844424,train
252,Nolvav Commerce,0.3535530592812846,2,0.7071061185625692,train
253,Zelvix Therapeutics,0.8274773730071199,4,0.6772883786891036,train
254,Halvax Networks,0.7421389116614981,1,0.7229645939475092,train
255,Kelvik Power,0.3917614016815454,3,0.2454010869011633,train
256,Talvep Computing,0.6566376653560682,3,0.9212484641255929,train
257,Halven Investments,0.6001069214800974,3,0.8769657852959172,train
258,Nerval Biopharma,0.83649867442223,1,0.6936616812822323,train
259,Crevex Labs,1.009916081576758,3,0.7385756548841973,train
260,Varvov Retail,0.660825448530235,3,0.3875335354148002,train
261,Volval Devices,0.23181145751056811,5,0.23298423680025007,train
262,Wyrnik Sciences,0.41253641432770216,3,0.10441487253530823,train
263,Jovik Asset,0.6707111223927731,2,0.503369631399597,train
264,Jovik Asset,0.8879505466178405,2,0.7699358240973548,train
265,Talvep Computing,0.5738272034183426,2,0.3250575075161038,train
266,Frelol Software,0.7836367835244918,2,1.001422195834781,train
267,Orevex Renewables,1.3221845620021222,3,1.411946219474857,train
268,Ixenis Outlets,0.8734189280357328,6,1.207888593790676,train
269,Wyrnik Sciences,0.5034475502448671,3,0.45728662239926604,train
270,Orevar Marketplace,0.5471971445438294,4,0.17266018546853779,train
271,Volval Devices,0.16493186729441994,5,0.01158629425646135,train
272,Jovik Asset,0.4648654681527994,2,0.06576857164760397,train
273,Brevon Microchips,0.9414483557325735,2,0.9698159177671724,train
274,Holtar Stores,0.2107966087636305,2,0.029775613036530563,train
275,Strynal Industries,0.7893835783375432,2,0.21791188200702838,train
276,Talvyn Goods,1.337720789391327,6,1.668781174379903,train
277,Myrnep Technologies,0.26298296471672855,2,0.18131224561885728,train
278,Orevar Marketplace,1.2006236356921391,5,1.257142316573185,train
279,Nolvol Resources,0.9694451356782819,2,0.4859051822760745,train
280,Talvyn Goods,0.8487750270653747,3,0.4341738325480411,train
281,Frelol Software,0.48421344789791876,2,0.14729497003778053,train
282,Grevon Biotech,0.6855400988837117,3,0.3064393631484608,train
283,Yorven Labs,1.0625837296599092,4,1.2876617635716534,train
284,Halvix Holdings,0.20371342766915285,2,0.05627994070863762,train
285,Halven Investments,0.5230624545401794,3,0.11242016975040858,train
286,Brevon Microchips,0.26336827693590376,3,0.07078936006566255,train
287,Ulvon Renewables,0.7073730440074831,6,0.34162718560213023,train
288,Pleven Trading,0.6634937629054524,3,0.10877259718585486,train
289,Halvix Holdings,0.12163124537180911,1,0.17975163744165623,train
290,Nolvav Commerce,0.533404875206763,3,0.36359649068192684,train
291,Myrnep Technologies,0.39347443609192767,1,0.1317414709830258,train
292,Varvov Retail,0.6664423707822984,3,0.6570837797132737,train
293,Calvos Genomics,0.3402236413447635,3,0.2818200029581386,train
294,Dralol Computing,0.5331369119790552,4,0.1286056081840714,train
295,Jorvis Fuels,1.0060776687938309,6,0.4935996598221907,train
296,Jorvix Diagnostics,1.364298151848692,5,1.4510642477757514,train
297,Creven Securities,0.17922554784883551,2,0.18919005320608995,train
298,Talvyn Goods,0.9149682873875156,4,0.5663129102700648,train
299,Relvan Software,0.8175238167059496,6,0.4699779224426987,train
300,Crevol Retail,0.07098655963801778,2,0.01442791806441443,train
301,Xovol Goods,0.5079033857580822,1,0.043140793282795964,train
302,Arnos Marketplace,0.5312291396580079,3,0.7491046640517466,train
303,Talvep Computing,0.8606279266805118,1,0.8982039914331185,train
304,Nerven Grid,0.39478408027958695,2,0.21801653191425116,train
305,Brevon Microchips,0.23866302692252844,2,0.26309758420107454,train
306,Crevol Retail,0.9761794271952982,2,0.5225296155695014,train
307,Zrovov Advisors,1.1067085763720392,4,0.6325619673992122,train
308,Pleven Trading,0.05489443679119384,3,0.057706617836981645,train
309,Kelvik Power,0.8091499770503506,5,0.08313745397593064,train
310,Brevep Systems,0.6432409289557066,4,0.5590765941633192,train
311,Ixenix Technologies,0.831604672608111,1,1.0475740603586017,train
312,Dralol Computing,0.6802122716621012,2,0.7091933842807888,train
313,Jorvyl Securities,0.4667499881497814,4,0.13708529536387237,train
314,Relvos Biosciences,0.5202101433030503,2,0.15390020505575613,train
315,Grevon Biotech,0.313076424320074,4,0.044352188515460245,train
316,Ilval Financial,0.5635649879078344,2,0.34016088941507283,train
317,Relvos Biosciences,1.2824564542600003,4,1.1880529876983899,train
318,Joval Brands,0.6269530952328387,10,0.30636968717036245,train
319,Relvos Biosciences,0.8246994686857665,1,0.8696041403611754,train
320,Xovol Goods,0.5434264806759033,4,0.07489327888109032,train
321,Grevon Biotech,0.39482803718969545,1,0.317576092604658,train
322,Calvos Genomics,1.0202695154600558,2,1.122802391556835,train
323,Jorvyl Securities,0.630556926864051,2,0.3457551703298815,train
324,Ulvon Renewables,0.7296916873062428,1,0.5476639025331502,train
325,Brevep Systems,0.9409199200205769,2,0.9741131757971709,train
326,Crevol Retail,0.5745247893678973,2,0.32258788633070773,train
327,Frelis Genomics,1.0915446331290743,5,1.2875155825503664,train
328,Xelvol Biotech,0.6576000941680269,3,0.11498479670657658,train
329,Xovol Goods,0.7382145865242833,2,0.03200132476482853,train
330,Varvov Retail,0.585142271953104,4,0.1848426641778521,train
331,Zelvel Capital,1.045798701930827,5,1.5157400074805225,train
332,Relvos Biosciences,0.70710642626731,3,1.4142128525346203,train
333,Zelvon Biosciences,0.707106589351755,5,1.41421317870351,train
334,Relvan Software,1.06291231101879,2,1.0143762634788647,train
335,Plevep Power,0.7389438058194076,2,0.7005433689609792,train
336,Xovol Goods,0.8074054632528187,1,0.7403831951690498,train
337,Nerven Grid,0.2721624526907722,3,0.11253821464377081,train
338,Ixenix Technologies,0.7515871734315068,3,0.6519513372493849,train
339,Prynis Systems,0.4652993872231625,3,0.0600642040025835,train
340,Nolvav Commerce,0.8362341968895171,2,0.5610303025640839,train
341,Holtar Stores,0.7243228334913043,1,0.6181602990070412,train
342,Zrovex Industries,0.6019355290914901,3,0.7572727702541591,train
343,Plevep Power,0.9352863916374294,4,1.0266493274378528,train
344,Kelvik Power,0.7928929352543002,2,0.9359566709423235,train
345,Ulvon Renewables,0.49185273440194177,1,0.643914421523207,train
346,Brevon Microchips,0.7388765689173303,1,0.8874630746038716,train
347,Zelvon Biosciences,0.5920751847219932,3,0.08976625543730243,train
348,Kelvik Power,0.881462910658379,3,0.8063431861016417,train
349,Myrnep Technologies,0.7031160015068008,2,0.34880433679875583,train
350,Urvel Grid,0.9609206036389898,3,1.1477030042596164,train
351,Ixenis Outlets,0.8090973761651546,3,0.26486321730513807,train
352,Xovep Stores,0.5872471213127015,2,0.147945009732318,train
353,Zelvon Biosciences,0.6819574635892037,3,0.34323648872326,train
354,Jorvis Fuels,1.3712244533186992,4,1.2927717902242222,train
355,Ixenix Technologies,0.6195075648527365,1,0.3951525942790185,train
356,Holtum Asset,0.6627122310730111,1,0.5196870263465119,train
357,Crevex Labs,0.63537871671033,3,0.008463636678616715,train
358,Jorval Trading,0.6745968094975678,5,0.04018717022397178,train
359,Grevon Biotech,0.871128443398667,5,0.6909114915710511,train
360,Xovep Stores,0.6630158507257875,1,0.3755890695733836,train
361,Ilval Financial,0.2121316020056243,3,0.4242632040112486,train
362,Jorvix Diagnostics,0.052368553153916475,2,0.01842083189767396,train
363,Jovik Asset,1.03537501651238,2,0.8896761179513893,train
364,Varvov Retail,0.9149991061667286,4,0.6387818413067419,train
365,Nerval Biopharma,0.7656571736435221,1,0.8726759837235429,train
366,Nolvol Resources,0.6036509339760604,1,0.3397488672018824,train
367,Talvep Computing,0.24748757015941794,3,0.4949751403188359,train
368,Orevov Solutions,0.9287519066003588,2,1.0758557154588713,train
369,Plevep Power,0.7373881847753392,1,0.6188507669538393,train
370,Xovep Stores,0.8276534516583494,4,0.5820171167708424,train
371,Urvel Grid,0.8649072978042976,1,0.8186166972491922,train
372,Nolvol Resources,0.5651107500209992,2,0.3369831291724798,train
373,Zelval Energy,0.6879457555177098,4,0.7248233763564175,train
374,Ulvon Renewables,0.7376546017882161,4,0.3055641828438817,train
375,Crevex Labs,0.5748596799861856,1,0.2434015754698397,train
376,Prynis Systems,0.4322159321464014,2,0.2260881885963411,train
377,Kelvik Power,0.9738488364414102,4,1.071426583264266,train
378,Orevar Marketplace,0.8089072656034163,1,0.6399458626334804,train
379,Joval Brands,1.2255567047792904,4,1.4736343992409147,train
380,Volval Devices,0.7190139747112084,2,0.16842271859726454,train
381,Nerven Grid,1.095313043797014,4,1.032073715629543,train
382,Arnik Commerce,0.48679493534927026,3,0.587334003688581,train
383,Zrovum Biopharma,0.576940765152467,2,0.24157839402822845,train
384,Myrnep Technologies,0.7260895262511108,3,0.4204795469642019,train
385,Jovor Networks,0.6520494476490599,2,0.048140137068895195,train
386,Jorvix Diagnostics,0.6348068715378182,6,0.5779853273650621,train
387,Myrnon Therapeutics,0.5177862413398344,2,0.5359410497419408,train
388,Wyrnik Sciences,0.610838491512346,1,0.7425050686785537,train
389,Dralol Computing,0.39974025966051985,2,0.4373626612052417,train
390,Frelol Software,0.9191366296868457,5,1.3548097756988229,train
391,Plevum Partners,0.8087548276864412,1,0.9308248270154925,train
392,Ervan Capital,0.3535528669352905,1,0.7071057338705811,train
393,Xovep Stores,1.0005264370789513,2,1.1821373621552989,train
394,Halven Investments,0.3535529964407607,1,0.7071059928815213,train
395,Ervan Capital,0.9288337639985834,5,0.9366725925615174,train
396,Zelvon Biosciences,0.353553194497747,2,0.707106388995494,train
397,Urvel Grid,0.41414432541318325,3,0.578386612864564,train
398,Varvov Retail,1.0665187825821454,3,1.0928177217667714,train
399,Pleven Trading,0.3565615535033399,2,0.07178708168264047,train
400,Strynal Industries,0.7010995739305643,4,0.0530271603449215,train
401,Zelvel Capital,1.0808295980200355,2,0.9504355645564266,train
402,Plevep Power,0.7444938958584333,2,0.36754316836150985,train
403,Crevol Retail,0.7136720819747455,1,0.5930784822057182,train
404,Prynis Systems,0.35353870664460785,2,0.7070774132892141,train
405,Plevik Energy,0.9939703469150308,2,1.203718907850402,train
406,Myrnep Technologies,0.6281671409523039,2,0.21409126034004256,train
407,Frelol Software,1.2708518574990797,6,1.343611728099799,train
408,Jorval Trading,0.8630146686370419,1,0.9733220879189491,train
409,Brevon Microchips,0.20235311405976594,1,0.09321760893673373,train
410,Creven Securities,0.7624185711515292,4,0.13473685860564677,train
411,Frelol Software,0.722821909564737,1,0.6626720146503695,train
412,Crevol Retail,0.532346662991885,2,0.368810411408651,train
413,Nolvol Resources,0.43092631682408933,1,0.037404887902764083,train
414,Volval Devices,0.751145503372935,3,0.7914832447290299,train
415,Relvan Software,0.8878275818098019,3,0.5572929985745967,train
416,Jorvix Diagnostics,0.5205485566419222,3,0.010759302364792278,train
417,Dralol Computing,0.34918344131964896,5,0.07464848357324338,train
418,Nolvol Resources,0.6114186442708711,2,0.43894790285451524,train
419,Jorvyl Securities,0.8995817603361743,3,0.6904175754338736,train
420,Jorvix Diagnostics,0.6093450177092821,5,0.5438361733530751,train
421,Wyrnor Solutions,0.6881352980202422,1,0.7500927323103684,train
422,Jorvyl Securities,0.3626958408117671,3,0.4233910651613551,train
423,Creven Securities,0.070721092827315,2,0.14144218565462358,train
424,Kelvos Resources,0.8965725254583875,4,0.6117406124238562,train
425,Jorvis Fuels,0.6702926197599199,4,0.026380687275736392,train
426,Arnos Marketplace,0.8428797798155432,7,0.7636880389282397,train
427,Relvos Biosciences,0.7071066276140862,3,1.4142132552281723,train
